"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(4, 17, 5)",1,2355
"(4, 17, 6)",1,2411
"(4, 17, 7)",1,2467
"(4, 17, 8)",1,2523
"(4, 17, 9)",1,2579
"(4, 17, 10)",1,2635
"(4, 18, 1)",0,0
"(4, 18, 2)",0,0
"(4, 18, 3)",0,0
"(4, 18, 4)",0,0
"(4, 18, 5)",0,0
"(4, 18, 6)",0,0
"(4, 18, 7)",0,0
"(4, 18, 8)",0,0
"(4, 18, 9)",0,0
"(4, 18, 10)",0,0
"(4, 19, 1)",1,2691
"(4, 19, 2)",1,2747
"(4, 19, 3)",1,2803
"(4, 19, 4)",1,2859
"(4, 19, 5)",1,2915
"(4, 19, 6)",1,2971
"(4, 19, 7)",1,3027
"(4, 19, 8)",1,3083
"(4, 19, 9)",0,0
"(4, 19, 10)",0,0
"(4, 20, 1)",1,1571
"(4, 20, 2)",1,1627
"(4, 20, 3)",1,1683
"(4, 20, 4)",1,1739
"(4, 20, 5)",1,1795
"(4, 20, 6)",1,1851
"(4, 20, 7)",1,1907
"(4, 20, 8)",1,1963
"(4, 20, 9)",1,2019
"(4, 20, 10)",1,2075
"(4, 21, 1)",1,564
"(4, 21, 2)",1,620
"(4, 21, 3)",1,676
"(4, 21, 4)",1,732
"(4, 21, 5)",1,788
"(4, 21, 6)",1,844
"(4, 21, 7)",1,900
"(4, 21, 8)",1,956
"(4, 21, 9)",1,1012
"(4, 21, 10)",1,1068
"(4, 22, 1)",0,0
"(4, 22, 2)",0,0
"(4, 22, 3)",0,0
"(4, 22, 4)",0,0
"(4, 22, 5)",0,0
"(4, 22, 6)",0,0
"(4, 22, 7)",0,0
"(4, 22, 8)",0,0
"(4, 22, 9)",0,0
"(4, 22, 10)",0,0
"(4, 23, 1)",1,1124
"(4, 23, 2)",1,1180
"(4, 23, 3)",1,1236
"(4, 23, 4)",1,1292
"(4, 23, 5)",1,1348
"(4, 23, 6)",1,1404
"(4, 23, 7)",1,1460
"(4, 23, 8)",1,1516
"(4, 23, 9)",0,0
"(4, 23, 10)",0,0
"(4, 24, 1)",1,4
"(4, 24, 2)",1,60
"(4, 24, 3)",1,116
"(4, 24, 4)",1,172
"(4, 24, 5)",1,228
"(4, 24, 6)",1,284
"(4, 24, 7)",1,340
"(4, 24, 8)",1,396
"(4, 24, 9)",1,452
"(4, 24, 10)",1,508
"(5, 1, 1)",1,8400
"(5, 1, 2)",1,8456
"(5, 1, 3)",1,8512
"(5, 1, 4)",1,8568
"(5, 1, 5)",1,8624
"(5, 1, 6)",1,8680
"(5, 1, 7)",1,8736
"(5, 1, 8)",1,8792
"(5, 1, 9)",1,8848
"(5, 1, 10)",1,8904
"(5, 2, 1)",0,0
"(5, 2, 2)",0,0
"(5, 2, 3)",0,0
"(5, 2, 4)",0,0
"(5, 2, 5)",0,0
"(5, 2, 6)",0,0
"(5, 2, 7)",0,0
"(5, 2, 8)",0,0
"(5, 2, 9)",0,0
"(5, 2, 10)",0,0
"(5, 3, 1)",1,8960
"(5, 3, 2)",1,9016
"(5, 3, 3)",1,9072
"(5, 3, 4)",1,9128
"(5, 3, 5)",1,9184
"(5, 3, 6)",1,9240
"(5, 3, 7)",1,9296
"(5, 3, 8)",1,9352
"(5, 3, 9)",0,0
"(5, 3, 10)",0,0
"(5, 4, 1)",1,7840
"(5, 4, 2)",1,7896
"(5, 4, 3)",1,7952
"(5, 4, 4)",1,8008
"(5, 4, 5)",1,8064
"(5, 4, 6)",1,8120
"(5, 4, 7)",1,8176
"(5, 4, 8)",1,8232
"(5, 4, 9)",1,8288
"(5, 4, 10)",1,8344
"(5, 5, 1)",1,6833
"(5, 5, 2)",1,6889
"(5, 5, 3)",1,6945
"(5, 5, 4)",1,7001
"(5, 5, 5)",1,7057
"(5, 5, 6)",1,7113
"(5, 5, 7)",1,7169
"(5, 5, 8)",1,7225
"(5, 5, 9)",1,7281
"(5, 5, 10)",1,7337
"(5, 6, 1)",0,0
"(5, 6, 2)",0,0
"(5, 6, 3)",0,0
"(5, 6, 4)",0,0
"(5, 6, 5)",0,0
"(5, 6, 6)",0,0
"(5, 6, 7)",0,0
"(5, 6, 8)",0,0
"(5, 6, 9)",0,0
"(5, 6, 10)",0,0
"(5, 7, 1)",1,7393
"(5, 7, 2)",1,7449
"(5, 7, 3)",1,7505
"(5, 7, 4)",1,7561
"(5, 7, 5)",1,7617
"(5, 7, 6)",1,7673
"(5, 7, 7)",1,7729
"(5, 7, 8)",1,7785
"(5, 7, 9)",0,0
"(5, 7, 10)",0,0
"(5, 8, 1)",1,6273
"(5, 8, 2)",1,6329
"(5, 8, 3)",1,6385
"(5, 8, 4)",1,6441
"(5, 8, 5)",1,6497
"(5, 8, 6)",1,6553
"(5, 8, 7)",1,6609
"(5, 8, 8)",1,6665
"(5, 8, 9)",1,6721
"(5, 8, 10)",1,6777
"(5, 9, 1)",1,5266
"(5, 9, 2)",1,5322
"(5, 9, 3)",1,5378
"(5, 9, 4)",1,5434
"(5, 9, 5)",1,5490
"(5, 9, 6)",1,5546
"(5, 9, 7)",1,5602
"(5, 9, 8)",1,5658
"(5, 9, 9)",1,5714
"(5, 9, 10)",1,5770
"(5, 10, 1)",0,0
"(5, 10, 2)",0,0
"(5, 10, 3)",0,0
"(5, 10, 4)",0,0
"(5, 10, 5)",0,0
"(5, 10, 6)",0,0
"(5, 10, 7)",0,0
"(5, 10, 8)",0,0
"(5, 10, 9)",0,0
"(5, 10, 10)",0,0
"(5, 11, 1)",1,5826
"(5, 11, 2)",1,5882
"(5, 11, 3)",1,5938
"(5, 11, 4)",1,5994
"(5, 11, 5)",1,6050
"(5, 11, 6)",1,6106
"(5, 11, 7)",1,6162
"(5, 11, 8)",1,6218
"(5, 11, 9)",0,0
"(5, 11, 10)",0,0
"(5, 12, 1)",1,4706
"(5, 12, 2)",1,4762
"(5, 12, 3)",1,4818
"(5, 12, 4)",1,4874
"(5, 12, 5)",1,4930
"(5, 12, 6)",1,4986
"(5, 12, 7)",1,5042
"(5, 12, 8)",1,5098
"(5, 12, 9)",1,5154
"(5, 12, 10)",1,5210
"(5, 13, 1)",1,3699
"(5, 13, 2)",1,3755
"(5, 13, 3)",1,3811
"(5, 13, 4)",1,3867
"(5, 13, 5)",1,3923
"(5, 13, 6)",1,3979
"(5, 13, 7)",1,4035
"(5, 13, 8)",1,4091
"(5, 13, 9)",1,4147
"(5, 13, 10)",1,4203
"(5, 14, 1)",0,0
"(5, 14, 2)",0,0
"(5, 14, 3)",0,0
"(5, 14, 4)",0,0
"(5, 14, 5)",0,0
"(5, 14, 6)",0,0
"(5, 14, 7)",0,0
"(5, 14, 8)",0,0
"(5, 14, 9)",0,0
"(5, 14, 10)",0,0
"(5, 15, 1)",1,4259
"(5, 15, 2)",1,4315
"(5, 15, 3)",1,4371
"(5, 15, 4)",1,4427
"(5, 15, 5)",1,4483
"(5, 15, 6)",1,4539
"(5, 15, 7)",1,4595
"(5, 15, 8)",1,4651
"(5, 15, 9)",0,0
"(5, 15, 10)",0,0
"(5, 16, 1)",1,3139
"(5, 16, 2)",1,3195
"(5, 16, 3)",1,3251
"(5, 16, 4)",1,3307
"(5, 16, 5)",1,3363
"(5, 16, 6)",1,3419
"(5, 16, 7)",1,3475
"(5, 16, 8)",1,3531
"(5, 16, 9)",1,3587
"(5, 16, 10)",1,3643
"(5, 17, 1)",1,2132
"(5, 17, 2)",1,2188
"(5, 17, 3)",1,2244
"(5, 17, 4)",1,2300
"(5, 17, 5)",1,2356
"(5, 17, 6)",1,2412
"(5, 17, 7)",1,2468
"(5, 17, 8)",1,2524
"(5, 17, 9)",1,2580
"(5, 17, 10)",1,2636
"(5, 18, 1)",0,0
"(5, 18, 2)",0,0
"(5, 18, 3)",0,0
"(5, 18, 4)",0,0
"(5, 18, 5)",0,0
"(5, 18, 6)",0,0
"(5, 18, 7)",0,0
"(5, 18, 8)",0,0
"(5, 18, 9)",0,0
"(5, 18, 10)",0,0
"(5, 19, 1)",1,2692
"(5, 19, 2)",1,2748
"(5, 19, 3)",1,2804
"(5, 19, 4)",1,2860
"(5, 19, 5)",1,2916
"(5, 19, 6)",1,2972
"(5, 19, 7)",1,3028
"(5, 19, 8)",1,3084
"(5, 19, 9)",0,0
"(5, 19, 10)",0,0
"(5, 20, 1)",1,1572
"(5, 20, 2)",1,1628
"(5, 20, 3)",1,1684
"(5, 20, 4)",1,1740
"(5, 20, 5)",1,1796
"(5, 20, 6)",1,1852
"(5, 20, 7)",1,1908
"(5, 20, 8)",1,1964
"(5, 20, 9)",1,2020
"(5, 20, 10)",1,2076
"(5, 21, 1)",1,565
"(5, 21, 2)",1,621
"(5, 21, 3)",1,677
"(5, 21, 4)",1,733
"(5, 21, 5)",1,789
"(5, 21, 6)",1,845
"(5, 21, 7)",1,901
"(5, 21, 8)",1,957
"(5, 21, 9)",1,1013
"(5, 21, 10)",1,1069
"(5, 22, 1)",0,0
"(5, 22, 2)",0,0
"(5, 22, 3)",0,0
"(5, 22, 4)",0,0
"(5, 22, 5)",0,0
"(5, 22, 6)",0,0
"(5, 22, 7)",0,0
"(5, 22, 8)",0,0
"(5, 22, 9)",0,0
"(5, 22, 10)",0,0
"(5, 23, 1)",1,1125
"(5, 23, 2)",1,1181
"(5, 23, 3)",1,1237
"(5, 23, 4)",1,1293
"(5, 23, 5)",1,1349
"(5, 23, 6)",1,1405
"(5, 23, 7)",1,1461
"(5, 23, 8)",1,1517
"(5, 23, 9)",0,0
"(5, 23, 10)",0,0
"(5, 24, 1)",1,5
"(5, 24, 2)",1,61
"(5, 24, 3)",1,117
"(5, 24, 4)",1,173
"(5, 24, 5)",1,229
"(5, 24, 6)",1,285
"(5, 24, 7)",1,341
"(5, 24, 8)",1,397
"(5, 24, 9)",1,453
"(5, 24, 10)",1,509
"(6, 1, 1)",1,8401
"(6, 1, 2)",1,8457
"(6, 1, 3)",1,8513
"(6, 1, 4)",1,8569
"(6, 1, 5)",1,8625
"(6, 1, 6)",1,8681
"(6, 1, 7)",1,8737
"(6, 1, 8)",1,8793
"(6, 1, 9)",1,8849
"(6, 1, 10)",1,8905
"(6, 2, 1)",0,0
"(6, 2, 2)",0,0
"(6, 2, 3)",0,0
"(6, 2, 4)",0,0
"(6, 2, 5)",0,0
"(6, 2, 6)",0,0
"(6, 2, 7)",0,0
"(6, 2, 8)",0,0
"(6, 2, 9)",0,0
"(6, 2, 10)",0,0
"(6, 3, 1)",1,8961
"(6, 3, 2)",1,9017
"(6, 3, 3)",1,9073
"(6, 3, 4)",1,9129
"(6, 3, 5)",1,9185
"(6, 3, 6)",1,9241
"(6, 3, 7)",1,9297
"(6, 3, 8)",1,9353
"(6, 3, 9)",0,0
"(6, 3, 10)",0,0
"(6, 4, 1)",1,7841
"(6, 4, 2)",1,7897
"(6, 4, 3)",1,7953
"(6, 4, 4)",1,8009
"(6, 4, 5)",1,8065
"(6, 4, 6)",1,8121
"(6, 4, 7)",1,8177
"(6, 4, 8)",1,8233
"(6, 4, 9)",1,8289
"(6, 4, 10)",1,8345
"(6, 5, 1)",1,6834
"(6, 5, 2)",1,6890
"(6, 5, 3)",1,6946
"(6, 5, 4)",1,7002
"(6, 5, 5)",1,7058
"(6, 5, 6)",1,7114
"(6, 5, 7)",1,7170
"(6, 5, 8)",1,7226
"(6, 5, 9)",1,7282
"(6, 5, 10)",1,7338
"(6, 6, 1)",0,0
"(6, 6, 2)",0,0
"(6, 6, 3)",0,0
"(6, 6, 4)",0,0
"(6, 6, 5)",0,0
"(6, 6, 6)",0,0
"(6, 6, 7)",0,0
"(6, 6, 8)",0,0
"(6, 6, 9)",0,0
"(6, 6, 10)",0,0
"(6, 7, 1)",1,7394
"(6, 7, 2)",1,7450
"(6, 7, 3)",1,7506
"(6, 7, 4)",1,7562
"(6, 7, 5)",1,7618
"(6, 7, 6)",1,7674
"(6, 7, 7)",1,7730
"(6, 7, 8)",1,7786
"(6, 7, 9)",0,0
"(6, 7, 10)",0,0
"(6, 8, 1)",1,6274
"(6, 8, 2)",1,6330
"(6, 8, 3)",1,6386
"(6, 8, 4)",1,6442
"(6, 8, 5)",1,6498
"(6, 8, 6)",1,6554
"(6, 8, 7)",1,6610
"(6, 8, 8)",1,6666
"(6, 8, 9)",1,6722
"(6, 8, 10)",1,6778
"(6, 9, 1)",1,5267
"(6, 9, 2)",1,5323
"(6, 9, 3)",1,5379
"(6, 9, 4)",1,5435
"(6, 9, 5)",1,5491
"(6, 9, 6)",1,5547
"(6, 9, 7)",1,5603
"(6, 9, 8)",1,5659
"(6, 9, 9)",1,5715
"(6, 9, 10)",1,5771
"(6, 10, 1)",0,0
"(6, 10, 2)",0,0
"(6, 10, 3)",0,0
"(6, 10, 4)",0,0
"(6, 10, 5)",0,0
"(6, 10, 6)",0,0
"(6, 10, 7)",0,0
"(6, 10, 8)",0,0
"(6, 10, 9)",0,0
"(6, 10, 10)",0,0
"(6, 11, 1)",1,5827
"(6, 11, 2)",1,5883
"(6, 11, 3)",1,5939
"(6, 11, 4)",1,5995
"(6, 11, 5)",1,6051
"(6, 11, 6)",1,6107
"(6, 11, 7)",1,6163
"(6, 11, 8)",1,6219
"(6, 11, 9)",0,0
"(6, 11, 10)",0,0
"(6, 12, 1)",1,4707
"(6, 12, 2)",1,4763
"(6, 12, 3)",1,4819
"(6, 12, 4)",1,4875
"(6, 12, 5)",1,4931
"(6, 12, 6)",1,4987
"(6, 12, 7)",1,5043
"(6, 12, 8)",1,5099
"(6, 12, 9)",1,5155
"(6, 12, 10)",1,5211
"(6, 13, 1)",1,3700
"(6, 13, 2)",1,3756
"(6, 13, 3)",1,3812
"(6, 13, 4)",1,3868
"(6, 13, 5)",1,3924
"(6, 13, 6)",1,3980
"(6, 13, 7)",1,4036
"(6, 13, 8)",1,4092
"(6, 13, 9)",1,4148
"(6, 13, 10)",1,4204
"(6, 14, 1)",0,0
"(6, 14, 2)",0,0
"(6, 14, 3)",0,0
"(6, 14, 4)",0,0
"(6, 14, 5)",0,0
"(6, 14, 6)",0,0
"(6, 14, 7)",0,0
"(6, 14, 8)",0,0
"(6, 14, 9)",0,0
"(6, 14, 10)",0,0
"(6, 15, 1)",1,4260
"(6, 15, 2)",1,4316
"(6, 15, 3)",1,4372
"(6, 15, 4)",1,4428
"(6, 15, 5)",1,4484
"(6, 15, 6)",1,4540
"(6, 15, 7)",1,4596
"(6, 15, 8)",1,4652
"(6, 15, 9)",0,0
"(6, 15, 10)",0,0
"(6, 16, 1)",1,3140
"(6, 16, 2)",1,3196
"(6, 16, 3)",1,3252
"(6, 16, 4)",1,3308
"(6, 16, 5)",1,3364
"(6, 16, 6)",1,3420
"(6, 16, 7)",1,3476
"(6, 16, 8)",1,3532
"(6, 16, 9)",1,3588
"(6, 16, 10)",1,3644
"(6, 17, 1)",1,2133
"(6, 17, 2)",1,2189
"(6, 17, 3)",1,2245
"(6, 17, 4)",1,2301
"(6, 17, 5)",1,2357
"(6, 17, 6)",1,2413
"(6, 17, 7)",1,2469
"(6, 17, 8)",1,2525
"(6, 17, 9)",1,2581
"(6, 17, 10)",1,2637
"(6, 18, 1)",0,0
"(6, 18, 2)",0,0
"(6, 18, 3)",0,0
"(6, 18, 4)",0,0
"(6, 18, 5)",0,0
"(6, 18, 6)",0,0
"(6, 18, 7)",0,0
"(6, 18, 8)",0,0
"(6, 18, 9)",0,0
"(6, 18, 10)",0,0
"(6, 19, 1)",1,2693
"(6, 19, 2)",1,2749
"(6, 19, 3)",1,2805
"(6, 19, 4)",1,2861
"(6, 19, 5)",1,2917
"(6, 19, 6)",1,2973
"(6, 19, 7)",1,3029
"(6, 19, 8)",1,3085
"(6, 19, 9)",0,0
"(6, 19, 10)",0,0
"(6, 20, 1)",1,1573
"(6, 20, 2)",1,1629
"(6, 20, 3)",1,1685
"(6, 20, 4)",1,1741
"(6, 20, 5)",1,1797
"(6, 20, 6)",1,1853
"(6, 20, 7)",1,1909
"(6, 20, 8)",1,1965
"(6, 20, 9)",1,2021
"(6, 20, 10)",1,2077
"(6, 21, 1)",1,566
"(6, 21, 2)",1,622
"(6, 21, 3)",1,678
"(6, 21, 4)",1,734
"(6, 21, 5)",1,790
"(6, 21, 6)",1,846
"(6, 21, 7)",1,902
"(6, 21, 8)",1,958
"(6, 21, 9)",1,1014
"(6, 21, 10)",1,1070
"(6, 22, 1)",0,0
"(6, 22, 2)",0,0
"(6, 22, 3)",0,0
"(6, 22, 4)",0,0
"(6, 22, 5)",0,0
"(6, 22, 6)",0,0
"(6, 22, 7)",0,0
"(6, 22, 8)",0,0
"(6, 22, 9)",0,0
"(6, 22, 10)",0,0
"(6, 23, 1)",1,1126
"(6, 23, 2)",1,1182
"(6, 23, 3)",1,1238
"(6, 23, 4)",1,1294
"(6, 23, 5)",1,1350
"(6, 23, 6)",1,1406
"(6, 23, 7)",1,1462
"(6, 23, 8)",1,1518
"(6, 23, 9)",0,0
"(6, 23, 10)",0,0
"(6, 24, 1)",1,6
"(6, 24, 2)",1,62
"(6, 24, 3)",1,118
"(6, 24, 4)",1,174
"(6, 24, 5)",1,230
"(6, 24, 6)",1,286
"(6, 24, 7)",1,342
"(6, 24, 8)",1,398
"(6, 24, 9)",1,454
"(6, 24, 10)",1,510
"(7, 1, 1)",1,8402
"(7, 1, 2)",1,8458
"(7, 1, 3)",1,8514
"(7, 1, 4)",1,8570
"(7, 1, 5)",1,8626
"(7, 1, 6)",1,8682
"(7, 1, 7)",1,8738
"(7, 1, 8)",1,8794
"(7, 1, 9)",1,8850
"(7, 1, 10)",1,8906
"(7, 2, 1)",0,0
"(7, 2, 2)",0,0
"(7, 2, 3)",0,0
"(7, 2, 4)",0,0
"(7, 2, 5)",0,0
"(7, 2, 6)",0,0
"(7, 2, 7)",0,0
"(7, 2, 8)",0,0
"(7, 2, 9)",0,0
"(7, 2, 10)",0,0
"(7, 3, 1)",1,8962
"(7, 3, 2)",1,9018
"(7, 3, 3)",1,9074
"(7, 3, 4)",1,9130
"(7, 3, 5)",1,9186
"(7, 3, 6)",1,9242
"(7, 3, 7)",1,9298
"(7, 3, 8)",1,9354
"(7, 3, 9)",0,0
"(7, 3, 10)",0,0
"(7, 4, 1)",1,7842
"(7, 4, 2)",1,7898
"(7, 4, 3)",1,7954
"(7, 4, 4)",1,8010
"(7, 4, 5)",1,8066
"(7, 4, 6)",1,8122
"(7, 4, 7)",1,8178
"(7, 4, 8)",1,8234
"(7, 4, 9)",1,8290
"(7, 4, 10)",1,8346
"(7, 5, 1)",1,6835
"(7, 5, 2)",1,6891
"(7, 5, 3)",1,6947
"(7, 5, 4)",1,7003
"(7, 5, 5)",1,7059
"(7, 5, 6)",1,7115
"(7, 5, 7)",1,7171
"(7, 5, 8)",1,7227
"(7, 5, 9)",1,7283
"(7, 5, 10)",1,7339
"(7, 6, 1)",0,0
"(7, 6, 2)",0,0
"(7, 6, 3)",0,0
"(7, 6, 4)",0,0
"(7, 6, 5)",0,0
"(7, 6, 6)",0,0
"(7, 6, 7)",0,0
"(7, 6, 8)",0,0
"(7, 6, 9)",0,0
"(7, 6, 10)",0,0
"(7, 7, 1)",1,7395
"(7, 7, 2)",1,7451
"(7, 7, 3)",1,7507
"(7, 7, 4)",1,7563
"(7, 7, 5)",1,7619
"(7, 7, 6)",1,7675
"(7, 7, 7)",1,7731
"(7, 7, 8)",1,7787
"(7, 7, 9)",0,0
"(7, 7, 10)",0,0
"(7, 8, 1)",1,6275
"(7, 8, 2)",1,6331
"(7, 8, 3)",1,6387
"(7, 8, 4)",1,6443
"(7, 8, 5)",1,6499
"(7, 8, 6)",1,6555
"(7, 8, 7)",1,6611
"(7, 8, 8)",1,6667
"(7, 8, 9)",1,6723
"(7, 8, 10)",1,6779
"(7, 9, 1)",1,5268
"(7, 9, 2)",1,5324
"(7, 9, 3)",1,5380
"(7, 9, 4)",1,5436
"(7, 9, 5)",1,5492
"(7, 9, 6)",1,5548
"(7, 9, 7)",1,5604
"(7, 9, 8)",1,5660
"(7, 9, 9)",1,5716
"(7, 9, 10)",1,5772
"(7, 10, 1)",0,0
"(7, 10, 2)",0,0
"(7, 10, 3)",0,0
"(7, 10, 4)",0,0
"(7, 10, 5)",0,0
"(7, 10, 6)",0,0
"(7, 10, 7)",0,0
"(7, 10, 8)",0,0
"(7, 10, 9)",0,0
"(7, 10, 10)",0,0
"(7, 11, 1)",1,5828
"(7, 11, 2)",1,5884
"(7, 11, 3)",1,5940
"(7, 11, 4)",1,5996
"(7, 11, 5)",1,6052
"(7, 11, 6)",1,6108
"(7, 11, 7)",1,6164
"(7, 11, 8)",1,6220
"(7, 11, 9)",0,0
"(7, 11, 10)",0,0
"(7, 12, 1)",1,4708
"(7, 12, 2)",1,4764
"(7, 12, 3)",1,4820
"(7, 12, 4)",1,4876
"(7, 12, 5)",1,4932
"(7, 12, 6)",1,4988
"(7, 12, 7)",1,5044
"(7, 12, 8)",1,5100
"(7, 12, 9)",1,5156
"(7, 12, 10)",1,5212
"(7, 13, 1)",1,3701
"(7, 13, 2)",1,3757
"(7, 13, 3)",1,3813
"(7, 13, 4)",1,3869
"(7, 13, 5)",1,3925
"(7, 13, 6)",1,3981
"(7, 13, 7)",1,4037
"(7, 13, 8)",1,4093
"(7, 13, 9)",1,4149
"(7, 13, 10)",1,4205
"(7, 14, 1)",0,0
"(7, 14, 2)",0,0
"(7, 14, 3)",0,0
"(7, 14, 4)",0,0
"(7, 14, 5)",0,0
"(7, 14, 6)",0,0
"(7, 14, 7)",0,0
"(7, 14, 8)",0,0
"(7, 14, 9)",0,0
"(7, 14, 10)",0,0
"(7, 15, 1)",1,4261
"(7, 15, 2)",1,4317
"(7, 15, 3)",1,4373
"(7, 15, 4)",1,4429
"(7, 15, 5)",1,4485
"(7, 15, 6)",1,4541
"(7, 15, 7)",1,4597
"(7, 15, 8)",1,4653
"(7, 15, 9)",0,0
"(7, 15, 10)",0,0
"(7, 16, 1)",1,3141
"(7, 16, 2)",1,3197
"(7, 16, 3)",1,3253
"(7, 16, 4)",1,3309
"(7, 16, 5)",1,3365
"(7, 16, 6)",1,3421
"(7, 16, 7)",1,3477
"(7, 16, 8)",1,3533
"(7, 16, 9)",1,3589
"(7, 16, 10)",1,3645
"(7, 17, 1)",1,2134
"(7, 17, 2)",1,2190
"(7, 17, 3)",1,2246
"(7, 17, 4)",1,2302
"(7, 17, 5)",1,2358
"(7, 17, 6)",1,2414
"(7, 17, 7)",1,2470
"(7, 17, 8)",1,2526
"(7, 17, 9)",1,2582
"(7, 17, 10)",1,2638
"(7, 18, 1)",0,0
"(7, 18, 2)",0,0
"(7, 18, 3)",0,0
"(7, 18, 4)",0,0
"(7, 18, 5)",0,0
"(7, 18, 6)",0,0
"(7, 18, 7)",0,0
"(7, 18, 8)",0,0
"(7, 18, 9)",0,0
"(7, 18, 10)",0,0
"(7, 19, 1)",1,2694
"(7, 19, 2)",1,2750
"(7, 19, 3)",1,2806
"(7, 19, 4)",1,2862
"(7, 19, 5)",1,2918
"(7, 19, 6)",1,2974
"(7, 19, 7)",1,3030
"(7, 19, 8)",1,3086
"(7, 19, 9)",0,0
"(7, 19, 10)",0,0
"(7, 20, 1)",1,1574
"(7, 20, 2)",1,1630
"(7, 20, 3)",1,1686
"(7, 20, 4)",1,1742
"(7, 20, 5)",1,1798
"(7, 20, 6)",1,1854
"(7, 20, 7)",1,1910
"(7, 20, 8)",1,1966
"(7, 20, 9)",1,2022
"(7, 20, 10)",1,2078
"(7, 21, 1)",1,567
"(7, 21, 2)",1,623
"(7, 21, 3)",1,679
"(7, 21, 4)",1,735
"(7, 21, 5)",1,791
"(7, 21, 6)",1,847
"(7, 21, 7)",1,903
"(7, 21, 8)",1,959
"(7, 21, 9)",1,1015
"(7, 21, 10)",1,1071
"(7, 22, 1)",0,0
"(7, 22, 2)",0,0
"(7, 22, 3)",0,0
"(7, 22, 4)",0,0
"(7, 22, 5)",0,0
"(7, 22, 6)",0,0
"(7, 22, 7)",0,0
"(7, 22, 8)",0,0
"(7, 22, 9)",0,0
"(7, 22, 10)",0,0
"(7, 23, 1)",1,1127
"(7, 23, 2)",1,1183
"(7, 23, 3)",1,1239
"(7, 23, 4)",1,1295
"(7, 23, 5)",1,1351
"(7, 23, 6)",1,1407
"(7, 23, 7)",1,1463
"(7, 23, 8)",1,1519
"(7, 23, 9)",0,0
"(7, 23, 10)",0,0
"(7, 24, 1)",1,7
"(7, 24, 2)",1,63
"(7, 24, 3)",1,119
"(7, 24, 4)",1,175
"(7, 24, 5)",1,231
"(7, 24, 6)",1,287
"(7, 24, 7)",1,343
"(7, 24, 8)",1,399
"(7, 24, 9)",1,455
"(7, 24, 10)",1,511
"(8, 1, 1)",1,8403
"(8, 1, 2)",1,8459
"(8, 1, 3)",1,8515
"(8, 1, 4)",1,8571
"(8, 1, 5)",1,8627
"(8, 1, 6)",1,8683
"(8, 1, 7)",1,8739
"(8, 1, 8)",1,8795
"(8, 1, 9)",1,8851
"(8, 1, 10)",1,8907
"(8, 2, 1)",0,0
"(8, 2, 2)",0,0
"(8, 2, 3)",0,0
"(8, 2, 4)",0,0
"(8, 2, 5)",0,0
"(8, 2, 6)",0,0
"(8, 2, 7)",0,0
"(8, 2, 8)",0,0
"(8, 2, 9)",0,0
"(8, 2, 10)",0,0
"(8, 3, 1)",1,8963
"(8, 3, 2)",1,9019
"(8, 3, 3)",1,9075
"(8, 3, 4)",1,9131
"(8, 3, 5)",1,9187
"(8, 3, 6)",1,9243
"(8, 3, 7)",1,9299
"(8, 3, 8)",1,9355
"(8, 3, 9)",0,0
"(8, 3, 10)",0,0
"(8, 4, 1)",1,7843
"(8, 4, 2)",1,7899
"(8, 4, 3)",1,7955
"(8, 4, 4)",1,8011
"(8, 4, 5)",1,8067
"(8, 4, 6)",1,8123
"(8, 4, 7)",1,8179
"(8, 4, 8)",1,8235
"(8, 4, 9)",1,8291
"(8, 4, 10)",1,8347
"(8, 5, 1)",1,6836
"(8, 5, 2)",1,6892
"(8, 5, 3)",1,6948
"(8, 5, 4)",1,7004
"(8, 5, 5)",1,7060
"(8, 5, 6)",1,7116
"(8, 5, 7)",1,7172
"(8, 5, 8)",1,7228
"(8, 5, 9)",1,7284
"(8, 5, 10)",1,7340
"(8, 6, 1)",0,0
"(8, 6, 2)",0,0
"(8, 6, 3)",0,0
"(8, 6, 4)",0,0
"(8, 6, 5)",0,0
"(8, 6, 6)",0,0
"(8, 6, 7)",0,0
"(8, 6, 8)",0,0
"(8, 6, 9)",0,0
"(8, 6, 10)",0,0
"(8, 7, 1)",1,7396
"(8, 7, 2)",1,7452
"(8, 7, 3)",1,7508
"(8, 7, 4)",1,7564
"(8, 7, 5)",1,7620
"(8, 7, 6)",1,7676
"(8, 7, 7)",1,7732
"(8, 7, 8)",1,7788
"(8, 7, 9)",0,0
"(8, 7, 10)",0,0
"(8, 8, 1)",1,6276
"(8, 8, 2)",1,6332
"(8, 8, 3)",1,6388
"(8, 8, 4)",1,6444
"(8, 8, 5)",1,6500
"(8, 8, 6)",1,6556
"(8, 8, 7)",1,6612
"(8, 8, 8)",1,6668
"(8, 8, 9)",1,6724
"(8, 8, 10)",1,6780
"(8, 9, 1)",1,5269
"(8, 9, 2)",1,5325
"(8, 9, 3)",1,5381
"(8, 9, 4)",1,5437
"(8, 9, 5)",1,5493
"(8, 9, 6)",1,5549
"(8, 9, 7)",1,5605
"(8, 9, 8)",1,5661
"(8, 9, 9)",1,5717
"(8, 9, 10)",1,5773
"(8, 10, 1)",0,0
"(8, 10, 2)",0,0
"(8, 10, 3)",0,0
"(8, 10, 4)",0,0
"(8, 10, 5)",0,0
"(8, 10, 6)",0,0
"(8, 10, 7)",0,0
"(8, 10, 8)",0,0
